"tl3_id","tl2_id","tl1_id","iso3","name_or","name_en","name_fr","continenta","reg_name_p","EU","EEA","mapineq"
"DEA18","DEA","DEU26","DEU","Remscheid, Kreisfreie Stadt","Remscheid, Kreisfreie Stadt","Remscheid, Kreisfreie Stadt","t","Remscheid, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA19","DEA","DEU26","DEU","Solingen, Kreisfreie Stadt","Solingen, Kreisfreie Stadt","Solingen, Kreisfreie Stadt","t","Solingen, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA1A","DEA","DEU26","DEU","Wuppertal, Kreisfreie Stadt","Wuppertal, Kreisfreie Stadt","Wuppertal, Kreisfreie Stadt","t","Wuppertal, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA1B","DEA","DEU26","DEU","Kleve","Kleve","Kleve","t","Kleve",TRUE,TRUE,TRUE
"DEA1C","DEA","DEU26","DEU","Mettmann","Mettmann","Mettmann","t","Mettmann",TRUE,TRUE,TRUE
"DEA1D","DEA","DEU26","DEU","Rhein-Kreis Neuss","Rhein-Kreis Neuss","Rhein-Kreis Neuss","t","Rhein-Kreis Neuss",TRUE,TRUE,TRUE
"DEA1E","DEA","DEU26","DEU","Viersen","Viersen","Viersen","t","Viersen",TRUE,TRUE,TRUE
"DEA1F","DEA","DEU26","DEU","Wesel","Wesel","Wesel","t","Wesel",TRUE,TRUE,TRUE
"DEA22","DEA","DEU26","DEU","Bonn, Kreisfreie Stadt","Bonn, Kreisfreie Stadt","Bonn, Kreisfreie Stadt","t","Bonn, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA23","DEA","DEU26","DEU","Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt","Köln, Kreisfreie Stadt","t","Köln, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA24","DEA","DEU26","DEU","Leverkusen, Kreisfreie Stadt","Leverkusen, Kreisfreie Stadt","Leverkusen, Kreisfreie Stadt","t","Leverkusen, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA26","DEA","DEU26","DEU","Düren","Düren","Düren","t","Düren",TRUE,TRUE,TRUE
"DEA27","DEA","DEU26","DEU","Rhein-Erft-Kreis","Rhein-Erft-Kreis","Rhein-Erft-Kreis","t","Rhein-Erft-Kreis",TRUE,TRUE,TRUE
"DEA28","DEA","DEU26","DEU","Euskirchen","Euskirchen","Euskirchen","t","Euskirchen",TRUE,TRUE,TRUE
"DEA29","DEA","DEU26","DEU","Heinsberg","Heinsberg","Heinsberg","t","Heinsberg",TRUE,TRUE,TRUE
"DEA2A","DEA","DEU26","DEU","Oberbergischer Kreis","Oberbergischer Kreis","Oberbergischer Kreis","t","Oberbergischer Kreis",TRUE,TRUE,TRUE
"DEA2B","DEA","DEU26","DEU","Rheinisch-Bergischer Kreis","Rheinisch-Bergischer Kreis","Rheinisch-Bergischer Kreis","t","Rheinisch-Bergischer Kreis",TRUE,TRUE,TRUE
"DEA2C","DEA","DEU26","DEU","Rhein-Sieg-Kreis","Rhein-Sieg-Kreis","Rhein-Sieg-Kreis","t","Rhein-Sieg-Kreis",TRUE,TRUE,TRUE
"DEA2D","DEA","DEU26","DEU","Städteregion Aachen","Städteregion Aachen","Städteregion Aachen","t","Städteregion Aachen",TRUE,TRUE,TRUE
"DEA31","DEA","DEU26","DEU","Bottrop, Kreisfreie Stadt","Bottrop, Kreisfreie Stadt","Bottrop, Kreisfreie Stadt","t","Bottrop, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA32","DEA","DEU26","DEU","Gelsenkirchen, Kreisfreie Stadt","Gelsenkirchen, Kreisfreie Stadt","Gelsenkirchen, Kreisfreie Stadt","t","Gelsenkirchen, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA33","DEA","DEU26","DEU","Münster, Kreisfreie Stadt","Münster, Kreisfreie Stadt","Münster, Kreisfreie Stadt","t","Münster, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA34","DEA","DEU26","DEU","Borken","Borken","Borken","t","Borken",TRUE,TRUE,TRUE
"DEA35","DEA","DEU26","DEU","Coesfeld","Coesfeld","Coesfeld","t","Coesfeld",TRUE,TRUE,TRUE
"DEA36","DEA","DEU26","DEU","Recklinghausen","Recklinghausen","Recklinghausen","t","Recklinghausen",TRUE,TRUE,TRUE
"DEA37","DEA","DEU26","DEU","Steinfurt","Steinfurt","Steinfurt","t","Steinfurt",TRUE,TRUE,TRUE
"DEA38","DEA","DEU26","DEU","Warendorf","Warendorf","Warendorf","t","Warendorf",TRUE,TRUE,TRUE
"DEA41","DEA","DEU26","DEU","Bielefeld, Kreisfreie Stadt","Bielefeld, Kreisfreie Stadt","Bielefeld, Kreisfreie Stadt","t","Bielefeld, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA42","DEA","DEU26","DEU","Gütersloh","Gütersloh","Gütersloh","t","Gütersloh",TRUE,TRUE,TRUE
"DEA43","DEA","DEU26","DEU","Herford","Herford","Herford","t","Herford",TRUE,TRUE,TRUE
"DEA44","DEA","DEU26","DEU","Höxter","Höxter","Höxter","t","Höxter",TRUE,TRUE,TRUE
"DEA45","DEA","DEU26","DEU","Lippe","Lippe","Lippe","t","Lippe",TRUE,TRUE,TRUE
"DEA46","DEA","DEU26","DEU","Minden-Lübbecke","Minden-Lübbecke","Minden-Lübbecke","t","Minden-Lübbecke",TRUE,TRUE,TRUE
"DEA47","DEA","DEU26","DEU","Paderborn","Paderborn","Paderborn","t","Paderborn",TRUE,TRUE,TRUE
"DEA51","DEA","DEU26","DEU","Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt","Bochum, Kreisfreie Stadt","t","Bochum, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA52","DEA","DEU26","DEU","Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt","Dortmund, Kreisfreie Stadt","t","Dortmund, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA53","DEA","DEU26","DEU","Hagen, Kreisfreie Stadt","Hagen, Kreisfreie Stadt","Hagen, Kreisfreie Stadt","t","Hagen, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA54","DEA","DEU26","DEU","Hamm, Kreisfreie Stadt","Hamm, Kreisfreie Stadt","Hamm, Kreisfreie Stadt","t","Hamm, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA55","DEA","DEU26","DEU","Herne, Kreisfreie Stadt","Herne, Kreisfreie Stadt","Herne, Kreisfreie Stadt","t","Herne, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEA56","DEA","DEU26","DEU","Ennepe-Ruhr-Kreis","Ennepe-Ruhr-Kreis","Ennepe-Ruhr-Kreis","t","Ennepe-Ruhr-Kreis",TRUE,TRUE,TRUE
"DEA57","DEA","DEU26","DEU","Hochsauerlandkreis","Hochsauerlandkreis","Hochsauerlandkreis","t","Hochsauerlandkreis",TRUE,TRUE,TRUE
"DEA58","DEA","DEU26","DEU","Märkischer Kreis","Märkischer Kreis","Märkischer Kreis","t","Märkischer Kreis",TRUE,TRUE,TRUE
"DEA59","DEA","DEU26","DEU","Olpe","Olpe","Olpe","t","Olpe",TRUE,TRUE,TRUE
"DEA5A","DEA","DEU26","DEU","Siegen-Wittgenstein","Siegen-Wittgenstein","Siegen-Wittgenstein","t","Siegen-Wittgenstein",TRUE,TRUE,TRUE
"DEA5B","DEA","DEU26","DEU","Soest","Soest","Soest","t","Soest",TRUE,TRUE,TRUE
"DEA5C","DEA","DEU26","DEU","Unna","Unna","Unna","t","Unna",TRUE,TRUE,TRUE
"DEB11","DEB","DEU26","DEU","Koblenz, Kreisfreie Stadt","Koblenz, Kreisfreie Stadt","Koblenz, Kreisfreie Stadt","t","Koblenz, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB12","DEB","DEU26","DEU","Ahrweiler","Ahrweiler","Ahrweiler","t","Ahrweiler",TRUE,TRUE,TRUE
"DEB13","DEB","DEU26","DEU","Altenkirchen (Westerwald)","Altenkirchen (Westerwald)","Altenkirchen (Westerwald)","t","Altenkirchen (Westerwald)",TRUE,TRUE,TRUE
"DEB14","DEB","DEU26","DEU","Bad Kreuznach","Bad Kreuznach","Bad Kreuznach","t","Bad Kreuznach",TRUE,TRUE,TRUE
"DEB15","DEB","DEU26","DEU","Birkenfeld","Birkenfeld","Birkenfeld","t","Birkenfeld",TRUE,TRUE,TRUE
"DEB17","DEB","DEU26","DEU","Mayen-Koblenz","Mayen-Koblenz","Mayen-Koblenz","t","Mayen-Koblenz",TRUE,TRUE,TRUE
"DEB18","DEB","DEU26","DEU","Neuwied","Neuwied","Neuwied","t","Neuwied",TRUE,TRUE,TRUE
"DEB1A","DEB","DEU26","DEU","Rhein-Lahn-Kreis","Rhein-Lahn-Kreis","Rhein-Lahn-Kreis","t","Rhein-Lahn-Kreis",TRUE,TRUE,TRUE
"DEB1B","DEB","DEU26","DEU","Westerwaldkreis","Westerwaldkreis","Westerwaldkreis","t","Westerwaldkreis",TRUE,TRUE,TRUE
"DEB1C","DEB","DEU26","DEU","Cochem-Zell","Cochem-Zell","Cochem-Zell","t","Cochem-Zell",TRUE,TRUE,TRUE
"DEB1D","DEB","DEU26","DEU","Rhein-Hunsrück-Kreis","Rhein-Hunsrück-Kreis","Rhein-Hunsrück-Kreis","t","Rhein-Hunsrück-Kreis",TRUE,TRUE,TRUE
"DEB21","DEB","DEU26","DEU","Trier, Kreisfreie Stadt","Trier, Kreisfreie Stadt","Trier, Kreisfreie Stadt","t","Trier, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB22","DEB","DEU26","DEU","Bernkastel-Wittlich","Bernkastel-Wittlich","Bernkastel-Wittlich","t","Bernkastel-Wittlich",TRUE,TRUE,TRUE
"DEB23","DEB","DEU26","DEU","Eifelkreis Bitburg-Prüm","Eifelkreis Bitburg-Prüm","Eifelkreis Bitburg-Prüm","t","Eifelkreis Bitburg-Prüm",TRUE,TRUE,TRUE
"DEB24","DEB","DEU26","DEU","Vulkaneifel","Vulkaneifel","Vulkaneifel","t","Vulkaneifel",TRUE,TRUE,TRUE
"DEB25","DEB","DEU26","DEU","Trier-Saarburg","Trier-Saarburg","Trier-Saarburg","t","Trier-Saarburg",TRUE,TRUE,TRUE
"DEB31","DEB","DEU26","DEU","Frankenthal (Pfalz), Kreisfreie Stadt","Frankenthal (Pfalz), Kreisfreie Stadt","Frankenthal (Pfalz), Kreisfreie Stadt","t","Frankenthal (Pfalz), Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB32","DEB","DEU26","DEU","Kaiserslautern, Kreisfreie Stadt","Kaiserslautern, Kreisfreie Stadt","Kaiserslautern, Kreisfreie Stadt","t","Kaiserslautern, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB33","DEB","DEU26","DEU","Landau in der Pfalz, Kreisfreie Stadt","Landau in der Pfalz, Kreisfreie Stadt","Landau in der Pfalz, Kreisfreie Stadt","t","Landau in der Pfalz, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB34","DEB","DEU26","DEU","Ludwigshafen am Rhein, Kreisfreie Stadt","Ludwigshafen am Rhein, Kreisfreie Stadt","Ludwigshafen am Rhein, Kreisfreie Stadt","t","Ludwigshafen am Rhein, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB35","DEB","DEU26","DEU","Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt","Mainz, Kreisfreie Stadt","t","Mainz, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB36","DEB","DEU26","DEU","Neustadt an der Weinstraße, Kreisfreie Stadt","Neustadt an der Weinstraße, Kreisfreie Stadt","Neustadt an der Weinstraße, Kreisfreie Stadt","t","Neustadt an der Weinstraße, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB37","DEB","DEU26","DEU","Pirmasens, Kreisfreie Stadt","Pirmasens, Kreisfreie Stadt","Pirmasens, Kreisfreie Stadt","t","Pirmasens, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB38","DEB","DEU26","DEU","Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt","t","Speyer, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB39","DEB","DEU26","DEU","Worms, Kreisfreie Stadt","Worms, Kreisfreie Stadt","Worms, Kreisfreie Stadt","t","Worms, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB3A","DEB","DEU26","DEU","Zweibrücken, Kreisfreie Stadt","Zweibrücken, Kreisfreie Stadt","Zweibrücken, Kreisfreie Stadt","t","Zweibrücken, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEB3B","DEB","DEU26","DEU","Alzey-Worms","Alzey-Worms","Alzey-Worms","t","Alzey-Worms",TRUE,TRUE,TRUE
"DEB3C","DEB","DEU26","DEU","Bad Dürkheim","Bad Dürkheim","Bad Dürkheim","t","Bad Dürkheim",TRUE,TRUE,TRUE
"DEB3D","DEB","DEU26","DEU","Donnersbergkreis","Donnersbergkreis","Donnersbergkreis","t","Donnersbergkreis",TRUE,TRUE,TRUE
"DEB3E","DEB","DEU26","DEU","Germersheim","Germersheim","Germersheim","t","Germersheim",TRUE,TRUE,TRUE
"DEB3F","DEB","DEU26","DEU","Kaiserslautern, Landkreis","Kaiserslautern, Landkreis","Kaiserslautern, Landkreis","t","Kaiserslautern, Landkreis",TRUE,TRUE,TRUE
"DEB3G","DEB","DEU26","DEU","Kusel","Kusel","Kusel","t","Kusel",TRUE,TRUE,TRUE
"DEB3H","DEB","DEU26","DEU","Südliche Weinstraße","Südliche Weinstraße","Südliche Weinstraße","t","Südliche Weinstraße",TRUE,TRUE,TRUE
"DEB3I","DEB","DEU26","DEU","Rhein-Pfalz-Kreis","Rhein-Pfalz-Kreis","Rhein-Pfalz-Kreis","t","Rhein-Pfalz-Kreis",TRUE,TRUE,TRUE
"DEB3J","DEB","DEU26","DEU","Mainz-Bingen","Mainz-Bingen","Mainz-Bingen","t","Mainz-Bingen",TRUE,TRUE,TRUE
"DEB3K","DEB","DEU26","DEU","Südwestpfalz","Südwestpfalz","Südwestpfalz","t","Südwestpfalz",TRUE,TRUE,TRUE
"DEC01","DEC","DEU26","DEU","Regionalverband Saarbrücken","Regionalverband Saarbrücken","Regionalverband Saarbrücken","t","Regionalverband Saarbrücken",TRUE,TRUE,TRUE
"DEC02","DEC","DEU26","DEU","Merzig-Wadern","Merzig-Wadern","Merzig-Wadern","t","Merzig-Wadern",TRUE,TRUE,TRUE
"DEC03","DEC","DEU26","DEU","Neunkirchen","Neunkirchen","Neunkirchen","t","Neunkirchen",TRUE,TRUE,TRUE
"DEC04","DEC","DEU26","DEU","Saarlouis","Saarlouis","Saarlouis","t","Saarlouis",TRUE,TRUE,TRUE
"DEC05","DEC","DEU26","DEU","Saarpfalz-Kreis","Saarpfalz-Kreis","Saarpfalz-Kreis","t","Saarpfalz-Kreis",TRUE,TRUE,TRUE
"DEC06","DEC","DEU26","DEU","St. Wendel","St. Wendel","St. Wendel","t","St. Wendel",TRUE,TRUE,TRUE
"DED21","DED","DEU26","DEU","Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt","Dresden, Kreisfreie Stadt","t","Dresden, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DED2C","DED","DEU26","DEU","Bautzen","Bautzen","Bautzen","t","Bautzen",TRUE,TRUE,TRUE
"DED2D","DED","DEU26","DEU","Görlitz","Görlitz","Görlitz","t","Görlitz",TRUE,TRUE,TRUE
"DED2E","DED","DEU26","DEU","Meißen","Meißen","Meißen","t","Meißen",TRUE,TRUE,TRUE
"DED2F","DED","DEU26","DEU","Sächsische Schweiz-Osterzgebirge","Sächsische Schweiz-Osterzgebirge","Sächsische Schweiz-Osterzgebirge","t","Sächsische Schweiz-Osterzgebirge",TRUE,TRUE,TRUE
"DED41","DED","DEU26","DEU","Chemnitz, Kreisfreie Stadt","Chemnitz, Kreisfreie Stadt","Chemnitz, Kreisfreie Stadt","t","Chemnitz, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DED42","DED","DEU26","DEU","Erzgebirgskreis","Erzgebirgskreis","Erzgebirgskreis","t","Erzgebirgskreis",TRUE,TRUE,TRUE
"DED43","DED","DEU26","DEU","Mittelsachsen","Mittelsachsen","Mittelsachsen","t","Mittelsachsen",TRUE,TRUE,TRUE
"DED44","DED","DEU26","DEU","Vogtlandkreis","Vogtlandkreis","Vogtlandkreis","t","Vogtlandkreis",TRUE,TRUE,TRUE
"DED45","DED","DEU26","DEU","Zwickau","Zwickau","Zwickau","t","Zwickau",TRUE,TRUE,TRUE
"DED51","DED","DEU26","DEU","Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt","Leipzig, Kreisfreie Stadt","t","Leipzig, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DED52","DED","DEU26","DEU","Leipzig","Leipzig","Leipzig","t","Leipzig",TRUE,TRUE,TRUE
"DED53","DED","DEU26","DEU","Nordsachsen","Nordsachsen","Nordsachsen","t","Nordsachsen",TRUE,TRUE,TRUE
"DEE01","DEE","DEU26","DEU","Dessau-Roßlau, Kreisfreie Stadt","Dessau-Roßlau, Kreisfreie Stadt","Dessau-Roßlau, Kreisfreie Stadt","t","Dessau-Roßlau, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEE02","DEE","DEU26","DEU","Halle (Saale), Kreisfreie Stadt","Halle (Saale), Kreisfreie Stadt","Halle (Saale), Kreisfreie Stadt","t","Halle (Saale), Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEE03","DEE","DEU26","DEU","Magdeburg, Kreisfreie Stadt","Magdeburg, Kreisfreie Stadt","Magdeburg, Kreisfreie Stadt","t","Magdeburg, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEE04","DEE","DEU26","DEU","Altmarkkreis Salzwedel","Altmarkkreis Salzwedel","Altmarkkreis Salzwedel","t","Altmarkkreis Salzwedel",TRUE,TRUE,TRUE
"DEE05","DEE","DEU26","DEU","Anhalt-Bitterfeld","Anhalt-Bitterfeld","Anhalt-Bitterfeld","t","Anhalt-Bitterfeld",TRUE,TRUE,TRUE
"DEE06","DEE","DEU26","DEU","Jerichower Land","Jerichower Land","Jerichower Land","t","Jerichower Land",TRUE,TRUE,TRUE
"DEE07","DEE","DEU26","DEU","Börde","Börde","Börde","t","Börde",TRUE,TRUE,TRUE
"DEE08","DEE","DEU26","DEU","Burgenlandkreis","Burgenlandkreis","Burgenlandkreis","t","Burgenlandkreis",TRUE,TRUE,TRUE
"DEE09","DEE","DEU26","DEU","Harz","Harz","Harz","t","Harz",TRUE,TRUE,TRUE
"DEE0A","DEE","DEU26","DEU","Mansfeld-Südharz","Mansfeld-Südharz","Mansfeld-Südharz","t","Mansfeld-Südharz",TRUE,TRUE,TRUE
"DEE0B","DEE","DEU26","DEU","Saalekreis","Saalekreis","Saalekreis","t","Saalekreis",TRUE,TRUE,TRUE
"DEE0C","DEE","DEU26","DEU","Salzlandkreis","Salzlandkreis","Salzlandkreis","t","Salzlandkreis",TRUE,TRUE,TRUE
"DEE0D","DEE","DEU26","DEU","Stendal","Stendal","Stendal","t","Stendal",TRUE,TRUE,TRUE
"DEE0E","DEE","DEU26","DEU","Wittenberg","Wittenberg","Wittenberg","t","Wittenberg",TRUE,TRUE,TRUE
"DEF01","DEF","DEU26","DEU","Flensburg, Kreisfreie Stadt","Flensburg, Kreisfreie Stadt","Flensburg, Kreisfreie Stadt","t","Flensburg, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEF02","DEF","DEU26","DEU","Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt","Kiel, Kreisfreie Stadt","t","Kiel, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEF03","DEF","DEU26","DEU","Lübeck, Kreisfreie Stadt","Lübeck, Kreisfreie Stadt","Lübeck, Kreisfreie Stadt","t","Lübeck, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEF04","DEF","DEU26","DEU","Neumünster, Kreisfreie Stadt","Neumünster, Kreisfreie Stadt","Neumünster, Kreisfreie Stadt","t","Neumünster, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEF05","DEF","DEU26","DEU","Dithmarschen","Dithmarschen","Dithmarschen","t","Dithmarschen",TRUE,TRUE,TRUE
"DEF06","DEF","DEU26","DEU","Herzogtum Lauenburg","Herzogtum Lauenburg","Herzogtum Lauenburg","t","Herzogtum Lauenburg",TRUE,TRUE,TRUE
"DEF07","DEF","DEU26","DEU","Nordfriesland","Nordfriesland","Nordfriesland","t","Nordfriesland",TRUE,TRUE,TRUE
"DEF08","DEF","DEU26","DEU","Ostholstein","Ostholstein","Ostholstein","t","Ostholstein",TRUE,TRUE,TRUE
"DEF09","DEF","DEU26","DEU","Pinneberg","Pinneberg","Pinneberg","t","Pinneberg",TRUE,TRUE,TRUE
"DEF0A","DEF","DEU26","DEU","Plön","Plön","Plön","t","Plön",TRUE,TRUE,TRUE
"DEF0B","DEF","DEU26","DEU","Rendsburg-Eckernförde","Rendsburg-Eckernförde","Rendsburg-Eckernförde","t","Rendsburg-Eckernförde",TRUE,TRUE,TRUE
"DEF0C","DEF","DEU26","DEU","Schleswig-Flensburg","Schleswig-Flensburg","Schleswig-Flensburg","t","Schleswig-Flensburg",TRUE,TRUE,TRUE
"DEF0D","DEF","DEU26","DEU","Segeberg","Segeberg","Segeberg","t","Segeberg",TRUE,TRUE,TRUE
"DEF0E","DEF","DEU26","DEU","Steinburg","Steinburg","Steinburg","t","Steinburg",TRUE,TRUE,TRUE
"DEF0F","DEF","DEU26","DEU","Stormarn","Stormarn","Stormarn","t","Stormarn",TRUE,TRUE,TRUE
"DEG01","DEG","DEU26","DEU","Erfurt, Kreisfreie Stadt","Erfurt, Kreisfreie Stadt","Erfurt, Kreisfreie Stadt","t","Erfurt, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG02","DEG","DEU26","DEU","Gera, Kreisfreie Stadt","Gera, Kreisfreie Stadt","Gera, Kreisfreie Stadt","t","Gera, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG03","DEG","DEU26","DEU","Jena, Kreisfreie Stadt","Jena, Kreisfreie Stadt","Jena, Kreisfreie Stadt","t","Jena, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG04","DEG","DEU26","DEU","Suhl, Kreisfreie Stadt","Suhl, Kreisfreie Stadt","Suhl, Kreisfreie Stadt","t","Suhl, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG05","DEG","DEU26","DEU","Weimar, Kreisfreie Stadt","Weimar, Kreisfreie Stadt","Weimar, Kreisfreie Stadt","t","Weimar, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG06","DEG","DEU26","DEU","Eichsfeld","Eichsfeld","Eichsfeld","t","Eichsfeld",TRUE,TRUE,TRUE
"DEG07","DEG","DEU26","DEU","Nordhausen","Nordhausen","Nordhausen","t","Nordhausen",TRUE,TRUE,TRUE
"DEG09","DEG","DEU26","DEU","Unstrut-Hainich-Kreis","Unstrut-Hainich-Kreis","Unstrut-Hainich-Kreis","t","Unstrut-Hainich-Kreis",TRUE,TRUE,TRUE
"DEG0A","DEG","DEU26","DEU","Kyffhäuserkreis","Kyffhäuserkreis","Kyffhäuserkreis","t","Kyffhäuserkreis",TRUE,TRUE,TRUE
"DEG0B","DEG","DEU26","DEU","Schmalkalden-Meiningen","Schmalkalden-Meiningen","Schmalkalden-Meiningen","t","Schmalkalden-Meiningen",TRUE,TRUE,TRUE
"DEG0C","DEG","DEU26","DEU","Gotha","Gotha","Gotha","t","Gotha",TRUE,TRUE,TRUE
"DEG0D","DEG","DEU26","DEU","Sömmerda","Sömmerda","Sömmerda","t","Sömmerda",TRUE,TRUE,TRUE
"DEG0E","DEG","DEU26","DEU","Hildburghausen","Hildburghausen","Hildburghausen","t","Hildburghausen",TRUE,TRUE,TRUE
"DEG0F","DEG","DEU26","DEU","Ilm-Kreis","Ilm-Kreis","Ilm-Kreis","t","Ilm-Kreis",TRUE,TRUE,TRUE
"DEG0G","DEG","DEU26","DEU","Weimarer Land","Weimarer Land","Weimarer Land","t","Weimarer Land",TRUE,TRUE,TRUE
"DEG0H","DEG","DEU26","DEU","Sonneberg","Sonneberg","Sonneberg","t","Sonneberg",TRUE,TRUE,TRUE
"DEG0I","DEG","DEU26","DEU","Saalfeld-Rudolstadt","Saalfeld-Rudolstadt","Saalfeld-Rudolstadt","t","Saalfeld-Rudolstadt",TRUE,TRUE,TRUE
"DEG0J","DEG","DEU26","DEU","Saale-Holzland-Kreis","Saale-Holzland-Kreis","Saale-Holzland-Kreis","t","Saale-Holzland-Kreis",TRUE,TRUE,TRUE
"DEG0K","DEG","DEU26","DEU","Saale-Orla-Kreis","Saale-Orla-Kreis","Saale-Orla-Kreis","t","Saale-Orla-Kreis",TRUE,TRUE,TRUE
"DEG0L","DEG","DEU26","DEU","Greiz","Greiz","Greiz","t","Greiz",TRUE,TRUE,TRUE
"DEG0M","DEG","DEU26","DEU","Altenburger Land","Altenburger Land","Altenburger Land","t","Altenburger Land",TRUE,TRUE,TRUE
"DEG0N","DEG","DEU26","DEU","Eisenach, Kreisfreie Stadt","Eisenach, Kreisfreie Stadt","Eisenach, Kreisfreie Stadt","t","Eisenach, Kreisfreie Stadt",TRUE,TRUE,TRUE
"DEG0P","DEG","DEU26","DEU","Wartburgkreis","Wartburgkreis","Wartburgkreis","t","Wartburgkreis",TRUE,TRUE,TRUE
"DK011","DK01","DNK11","DNK","Byen København","City of Copenhagen","Ville de Copenhague","t","City of Copenhagen",TRUE,TRUE,TRUE
"DK012","DK01","DNK11","DNK","Københavns Omegn","Copenhagen suburbs","Copenhague - banlieue","t","Copenhagen suburbs",TRUE,TRUE,TRUE
"DK013","DK01","DNK11","DNK","Nordsjælland","North Zealand","Nord-Zélande","t","North Zealand",TRUE,TRUE,TRUE
"DK014","DK01","DNK11","DNK","Bornholm","Bornholm","Bornholm","t","Bornholm",TRUE,TRUE,TRUE
"DK021","DK02","DNK11","DNK","Østsjælland","East Zealand","Est-Zélande","t","East Zealand",TRUE,TRUE,TRUE
"DK022","DK02","DNK11","DNK","Vest- Og Sydsjælland","West and South Zealand","Ouest et Sud-Zélande","t","West and South Zealand",TRUE,TRUE,TRUE
"DK031","DK03","DNK11","DNK","Fyn","Fyn","Fyn","t","Fyn",TRUE,TRUE,TRUE
"DK032","DK03","DNK11","DNK","Sydjylland","South Jutland","Jutland du Sud","t","South Jutland",TRUE,TRUE,TRUE
"DK041","DK04","DNK11","DNK","Vestjylland","West Jutland","Jutland de l'Ouest","t","West Jutland",TRUE,TRUE,TRUE
"DK042","DK04","DNK11","DNK","Østjylland","East Jutland","Jutland de l'Est","t","East Jutland",TRUE,TRUE,TRUE
"DK050","DK05","DNK11","DNK","Nordjylland","North Jutland","Jutland du Nord","t","North Jutland",TRUE,TRUE,TRUE
"EE001","EE00","EST7","EST","Põhja-Eesti","North Estonia","Estonie du Nord","t","North",TRUE,TRUE,TRUE
"EE004","EE00","EST7","EST","Lääne-Eesti","West Estonia","Estonie occidentale","t","West",TRUE,TRUE,TRUE
"EE006","EE00","EST7","EST","Kesk-Eesti","Central Estonia","Estonie centrale","t","Central",TRUE,TRUE,TRUE
"EE007","EE00","EST7","EST","Kirde-Eesti","Northeast Estonia","Estonie du Nord Est","t","Northeast",TRUE,TRUE,TRUE
"EE008","EE00","EST7","EST","Lõuna-Eesti","Southern Estonia","Sud de l'Estonie","t","South",TRUE,TRUE,TRUE
"EL301","EL30","GRC60","GRC","Northern Athens","Northern Athens","Athènes Nord","t","Northern Athens",TRUE,TRUE,TRUE
