,geo,freq,obsTime,indicator,obsValue,unit
471,UKH31,6 years,2018,green urban area,2543347.771402272,square meters
472,UKH32,6 years,2018,green urban area,2358782.365455688,square meters
473,UKL23,6 years,2018,green urban area,2009773.215747386,square meters
474,UKL16,6 years,2018,green urban area,8025840.368591806,square meters
475,UKL17,6 years,2018,green urban area,5610480.661473859,square meters
476,UKD12,6 years,2018,green urban area,0.0,square meters
477,UKM50,6 years,2018,green urban area,14294899.9870614,square meters
478,UKC23,6 years,2018,green urban area,0.0,square meters
479,UKF30,6 years,2018,green urban area,7963322.134396682,square meters
480,UKG11,6 years,2018,green urban area,0.0,square meters
481,UKD36,6 years,2018,green urban area,14026392.67096537,square meters
482,UKD37,6 years,2018,green urban area,17844783.12478116,square meters
483,UKD41,6 years,2018,green urban area,2267939.110969995,square meters
484,UKD42,6 years,2018,green urban area,1234444.653950219,square meters
485,UKF22,6 years,2018,green urban area,13541244.66148399,square meters
486,UKF24,6 years,2018,green urban area,7957032.087424716,square meters
487,UKF25,6 years,2018,green urban area,1468672.116501615,square meters
488,UKD44,6 years,2018,green urban area,925170.2475138782,square meters
489,UKE21,6 years,2018,green urban area,0.0,square meters
490,UKM62,6 years,2018,green urban area,0.0,square meters
491,UKJ14,6 years,2018,green urban area,25342771.59497721,square meters
492,UKJ21,6 years,2018,green urban area,2726434.214350489,square meters
493,UKJ22,6 years,2018,green urban area,3975526.103139877,square meters
494,UKC22,6 years,2018,green urban area,20417748.85908788,square meters
495,UKM61,6 years,2018,green urban area,0.0,square meters
496,UKM63,6 years,2018,green urban area,0.0,square meters
497,UKE22,6 years,2018,green urban area,9144457.064104144,square meters
498,UKG12,6 years,2018,green urban area,8784523.722977059,square meters
499,UKG13,6 years,2018,green urban area,10358882.26039239,square meters
500,UKG21,6 years,2018,green urban area,0.0,square meters
501,UKJ12,6 years,2018,green urban area,0.0,square meters
502,UKL13,6 years,2018,green urban area,0.0,square meters
503,UKJ13,6 years,2018,green urban area,9032306.62205118,square meters
504,UKM91,6 years,2018,green urban area,0.0,square meters
505,UKM93,6 years,2018,green urban area,0.0,square meters
506,UKD73,6 years,2018,green urban area,5700195.536704101,square meters
507,UKD74,6 years,2018,green urban area,7348912.772103364,square meters
508,UKE11,6 years,2018,green urban area,4920226.500191141,square meters
509,UKJ46,6 years,2018,green urban area,11611834.00393153,square meters
510,UKK11,6 years,2018,green urban area,14075455.04359134,square meters
511,UKK12,6 years,2018,green urban area,12466406.19473353,square meters
512,UKD62,6 years,2018,green urban area,6901188.0647705,square meters
513,UKE12,6 years,2018,green urban area,7899927.163376489,square meters
514,UKE13,6 years,2018,green urban area,0.0,square meters
515,UKE41,6 years,2018,green urban area,6144186.348113492,square meters
516,UKE42,6 years,2018,green urban area,21501105.31795908,square meters
517,UKE44,6 years,2018,green urban area,14107496.87904545,square meters
518,UKK30,6 years,2018,green urban area,0.0,square meters
519,UKL12,6 years,2018,green urban area,0.0,square meters
520,UKN09,6 years,2018,green urban area,3133148.069249496,square meters
521,UKN0A,6 years,2018,green urban area,0.0,square meters
522,UKM82,6 years,2018,green urban area,21853300.16166929,square meters
523,UKH14,6 years,2018,green urban area,5451464.213363535,square meters
524,UKH15,6 years,2018,green urban area,3289019.346772158,square meters
525,UKC11,6 years,2018,green urban area,7531678.257982134,square meters
526,UKC12,6 years,2018,green urban area,9757288.252068369,square meters
527,UKC13,6 years,2018,green urban area,0.0,square meters
528,UKD45,6 years,2018,green urban area,6227759.468689325,square meters
529,UKM66,6 years,2018,green urban area,0.0,square meters
530,UKM71,6 years,2018,green urban area,9197662.40367464,square meters
531,UKM72,6 years,2018,green urban area,0.0,square meters
532,UKG31,6 years,2018,green urban area,29825663.74386998,square meters
533,UKG23,6 years,2018,green urban area,13129824.71069381,square meters
534,UKD46,6 years,2018,green urban area,5581980.016088549,square meters
535,UKD47,6 years,2018,green urban area,1936087.618054783,square meters
536,UKD61,6 years,2018,green urban area,1279537.880972038,square meters
537,UKE31,6 years,2018,green urban area,11830120.68083672,square meters
538,UKE32,6 years,2018,green urban area,18937849.61950539,square meters
539,UKH34,6 years,2018,green urban area,5104121.960146372,square meters
540,UKH35,6 years,2018,green urban area,9995946.160948155,square meters
541,UKJ25,6 years,2018,green urban area,22909874.87813572,square meters
542,UKH12,6 years,2018,green urban area,15967520.35771614,square meters
543,UKH21,6 years,2018,green urban area,0.0,square meters
544,UKH36,6 years,2018,green urban area,6609775.626469074,square meters
545,UKH37,6 years,2018,green urban area,8356731.789217899,square meters
546,UKI31,6 years,2018,green urban area,4690566.899298411,square meters
547,UKI32,6 years,2018,green urban area,4919110.757663967,square meters
548,UKI33,6 years,2018,green urban area,3723653.795007368,square meters
549,UKI34,6 years,2018,green urban area,6902636.6014659,square meters
550,UKI41,6 years,2018,green urban area,8650610.481029978,square meters
551,UKI42,6 years,2018,green urban area,2240015.155512916,square meters
552,UKJ11,6 years,2018,green urban area,12823156.2226844,square meters
553,UKN0E,6 years,2018,green urban area,3398227.252894182,square meters
554,UKN0F,6 years,2018,green urban area,2008.566471639377,square meters
555,UKH16,6 years,2018,green urban area,0.0,square meters
556,UKH17,6 years,2018,green urban area,433433.727773351,square meters
557,UKJ28,6 years,2018,green urban area,122528.6849107803,square meters
558,UKJ31,6 years,2018,green urban area,2217038.438915601,square meters
559,UKJ32,6 years,2018,green urban area,5465510.76916959,square meters
560,UKJ34,6 years,2018,green urban area,0.0,square meters
561,UKJ35,6 years,2018,green urban area,7919293.573043658,square meters
562,UKN0B,6 years,2018,green urban area,0.0,square meters
563,UKG38,6 years,2018,green urban area,11254381.00625414,square meters
564,UKG39,6 years,2018,green urban area,5051871.866830081,square meters
565,UKH11,6 years,2018,green urban area,0.0,square meters
566,UKN0C,6 years,2018,green urban area,0.0,square meters
567,UKN0D,6 years,2018,green urban area,2781436.277274623,square meters
568,UKM94,6 years,2018,green urban area,0.0,square meters
569,UKM95,6 years,2018,green urban area,8341671.507836605,square meters
570,UKN06,6 years,2018,green urban area,10220008.68483584,square meters
571,UKM83,6 years,2018,green urban area,12987367.39626176,square meters
572,UKM84,6 years,2018,green urban area,11945833.7949849,square meters
573,UKD63,6 years,2018,green urban area,14375542.62558571,square meters
574,UKD71,6 years,2018,green urban area,18775212.10358229,square meters
575,UKD72,6 years,2018,green urban area,14126713.15945894,square meters
576,UKJ26,6 years,2018,green urban area,12531312.87549345,square meters
577,UKJ27,6 years,2018,green urban area,414562.0255652943,square meters
578,UKK15,6 years,2018,green urban area,23722.03370111512,square meters
579,UKM73,6 years,2018,green urban area,4533622.937241159,square meters
580,UKM75,6 years,2018,green urban area,16280310.67946966,square meters
581,UKM76,6 years,2018,green urban area,4570388.723760739,square meters
582,UKM78,6 years,2018,green urban area,7779413.111961302,square meters
583,UKK24,6 years,2018,green urban area,6963394.752914835,square meters
584,UKK23,6 years,2018,green urban area,0.0,square meters
585,UKL11,6 years,2018,green urban area,0.0,square meters
586,UKG32,6 years,2018,green urban area,6737604.927979525,square meters
587,UKM81,6 years,2018,green urban area,8347806.473068247,square meters
588,UKN0G,6 years,2018,green urban area,0.0,square meters
589,UKG22,6 years,2018,green urban area,6768.30777754924,square meters
590,UKG33,6 years,2018,green urban area,8430682.180186938,square meters
591,UKG36,6 years,2018,green urban area,10284585.25567831,square meters
592,UKI43,6 years,2018,green urban area,7498813.954706231,square meters
593,UKK25,6 years,2018,green urban area,4370121.648442235,square meters
594,UKI44,6 years,2018,green urban area,9110905.903073112,square meters
595,UKI45,6 years,2018,green urban area,2998505.779400248,square meters
596,UKI51,6 years,2018,green urban area,14264412.49953634,square meters
597,UKI52,6 years,2018,green urban area,12625277.44012181,square meters
598,UKI53,6 years,2018,green urban area,13654212.43085641,square meters
599,UKJ44,6 years,2018,green urban area,0.0,square meters
600,UKJ45,6 years,2018,green urban area,0.0,square meters
601,UKL15,6 years,2018,green urban area,4939198.701636396,square meters
602,UKG24,6 years,2018,green urban area,18330294.35498112,square meters
603,UKI54,6 years,2018,green urban area,6371776.692637874,square meters
604,UKI61,6 years,2018,green urban area,14033802.32560288,square meters
605,UKI62,6 years,2018,green urban area,8275379.491818096,square meters
606,UKK43,6 years,2018,green urban area,9299961.164175505,square meters
607,UKJ36,6 years,2018,green urban area,3898985.213482747,square meters
608,UKJ37,6 years,2018,green urban area,660757.2028577302,square meters
609,UKJ41,6 years,2018,green urban area,0.0,square meters
610,UKI63,6 years,2018,green urban area,17585035.44648306,square meters
611,UKI71,6 years,2018,green urban area,9821213.37816342,square meters
612,UKI72,6 years,2018,green urban area,4254315.138916249,square meters
613,UKI73,6 years,2018,green urban area,6231893.038948239,square meters
614,UKI74,6 years,2018,green urban area,11832699.2043464,square meters
615,UKI75,6 years,2018,green urban area,27486431.74901056,square meters
616,UKJ43,6 years,2018,green urban area,3627120.172140476,square meters
617,UKN08,6 years,2018,green urban area,0.0,square meters
618,UKM64,6 years,2018,green urban area,0.0,square meters
619,UKG37,6 years,2018,green urban area,6943959.865072113,square meters
620,UKM77,6 years,2018,green urban area,0.0,square meters
621,MK,6 years,2018,green urban area,10472170.59014585,square meters
622,MK0,6 years,2018,green urban area,10472170.59014585,square meters
623,MK00,6 years,2018,green urban area,10472170.59014585,square meters
624,MK008,6 years,2018,green urban area,6760455.565058533,square meters
625,MK003,6 years,2018,green urban area,0.0,square meters
626,MK004,6 years,2018,green urban area,0.0,square meters
627,MK005,6 years,2018,green urban area,2252908.491120925,square meters
628,MK006,6 years,2018,green urban area,810249.031073443,square meters
629,MK007,6 years,2018,green urban area,634277.5015949827,square meters
630,MK001,6 years,2018,green urban area,14280.00129796781,square meters
631,MK002,6 years,2018,green urban area,0.0,square meters
632,AT,6 years,2018,green urban area,96864513.83257118,square meters
633,AT1,6 years,2018,green urban area,69947995.18004249,square meters
634,AT2,6 years,2018,green urban area,7315798.756208571,square meters
635,AT11,6 years,2018,green urban area,2110853.191455825,square meters
636,AT22,6 years,2018,green urban area,5757216.366142774,square meters
637,AT33,6 years,2018,green urban area,2060256.053743117,square meters
638,AT12,6 years,2018,green urban area,32816566.31072808,square meters
639,AT34,6 years,2018,green urban area,0.0,square meters
640,AT31,6 years,2018,green urban area,10843763.50587483,square meters
641,AT32,6 years,2018,green urban area,6700143.842726864,square meters
642,AT3,6 years,2018,green urban area,19600719.89632012,square meters
643,AT21,6 years,2018,green urban area,1558582.390065797,square meters
644,AT13,6 years,2018,green urban area,37890063.67968894,square meters
645,AT313,6 years,2018,green urban area,762578.8430916306,square meters
646,AT321,6 years,2018,green urban area,0.0,square meters
647,AT224,6 years,2018,green urban area,287641.0061441326,square meters
648,AT225,6 years,2018,green urban area,1003115.507720012,square meters
649,AT322,6 years,2018,green urban area,0.0,square meters
650,AT323,6 years,2018,green urban area,6700143.842726864,square meters
651,AT314,6 years,2018,green urban area,0.0,square meters
652,AT315,6 years,2018,green urban area,83697.6541874916,square meters
653,AT331,6 years,2018,green urban area,0.0,square meters
